latitude,longitude,name,region,unitaryAuthArea,nationalPark
51.2074,-3.4635,Minehead - Terminus (Beach),South West,Somerset,
50.7179,-3.5327,Exeter,South West,Devon,
50.3873,-4.1451,Plymouth Argyle F.C.,South West,Plymouth,
50.5746,-4.9159,Polzeath,South West,Cornwall,
51.3447,-2.2511,Bradford-On-Avon,South West,Wiltshire,
51.8864,-1.7617,Bourton-On-The-Water,South West,Gloucestershire,
50.6602,-2.611,Abbotsbury Sub-Tropical Gardens,South West,Dorset,
49.2567,-2.2343,Plemont (Beach),South West,Jersey,
50.3897,-3.9192,Ivybridge,South West,Devon,
51.0034,-2.2841,East Stour,South West,Dorset,
50.6451,-4.2816,Lifton,South West,Devon,
49.1902,-2.1142,People's Park St Helier,South West,Jersey,
50.7242,-3.5047,Clifton Hill Ski Slope Exeter,South West,Devon,
51.6917,-1.6906,Lechlade-On-Thames,South West,Swindon,
50.73862,-2.90325,Charmouth,South West,Dorset,
50.2003,-5.1465,Kennall Vale,South West,Cornwall,
50.7167,-1.9142,Branksome Park,South West,Bournemouth Christchurch and Poole,
51.4756,-2.5833,Ashley Down,South West,Bristol,
52.0048,-1.8714,Snowshill Manor,South West,Gloucestershire,
51.4731,-2.6041,Redland,South West,Bristol,
51.7063,-2.2536,Woodchester Park (Nt),South West,Gloucestershire,
50.3536,-3.6751,Woodlands Leisure Park Dartmouth,South West,Devon,
51.1721,-4.2054,Woolacombe,South West,Devon,
51.4901,-2.6721,Shirehampton,South West,Bristol,
51.006,-2.64,Yeovilton,South West,Somerset,
50.5948,-3.9041,Postbridge,South West,Devon,Dartmoor National Park
50.5284,-3.6071,Newton Abbot,South West,Devon,
50.3699,-4.6462,Golant Youth Hostel,South West,Cornwall,
51.839,-2.226,Gloucester Ski & Snowboard Centre,South West,Gloucestershire,
50.7942,-3.4579,Killerton,South West,Devon,
50.1062,-5.1151,Glendurgan Garden,South West,Cornwall,
51.0162,-4.2055,Bideford,South West,Devon,
50.415,-5.0726,Newquay,South West,Cornwall,
51.147,-2.7171,Glastonbury,South West,Somerset,
51.0683,-1.7931,Salisbury,South West,Wiltshire,
50.7187,-1.8794,Bournemouth,South West,Bournemouth Christchurch and Poole,
51.7118,-1.8771,Ampney St. Peter,South West,Gloucestershire,
51.7071,-1.7837,Fairford,South West,Gloucestershire,
51.4376,-2.468,Oldland,South West,South Gloucestershire,
51.8638,-2.2368,Gloucester,South West,Gloucestershire,
50.7228,-1.9505,Parkstone,South West,Bournemouth Christchurch and Poole,
50.3853,-4.1588,Ford,South West,Plymouth,
52.082,-1.739,Hidcote Manor Garden,South West,Gloucestershire,
51.9623,-2.3251,Hethelpit Cross,South West,Gloucestershire,
51.0553,-3.0815,Hestercombe Gardens,South West,Somerset,
51.503,-2.6971,Avonmouth,South West,Bristol,
51.0646,-3.4682,Wimbleball Lake,South West,Somerset,Exmoor National Park
51.1918,-3.474,Minehead Youth Hostel,South West,Somerset,
50.5169,-3.6652,West Ogwell,South West,Devon,
50.2061,-4.9407,Pendower Beach (Beach),South West,Cornwall,
50.1856,-4.9723,Porthcurnick (Beach),South West,Cornwall,
50.0376,-5.2678,Gunwalloe Church Cove (Beach),South West,Cornwall,
50.0991,-5.3786,Praa Sands East (Beach),South West,Cornwall,
50.1121,-5.4411,Perranuthnoe (Perran Sands) (Beach),South West,Cornwall,
50.043,-5.6506,Porthcurno (Beach),South West,Cornwall,
50.2124,-5.4075,The Towans - Godrevy (Beach),South West,Cornwall,
50.2613,-5.2939,Portreath (Beach),South West,Cornwall,
50.3711,-5.1476,Perranporth - Penhale Sands (Beach),South West,Cornwall,
50.7926,-2.6966,Mapperton Gardens,South West,Dorset,
50.4153,-5.0844,Newquay - Towan (Beach),South West,Cornwall,
50.416,-5.0778,Newquay - Great Western (Beach),South West,Cornwall,
50.4467,-5.0426,Watergate Bay (Beach),South West,Cornwall,
50.7448,-1.9851,Waterloo (Poole),South West,Bournemouth Christchurch and Poole,
50.9781,-3.2232,Wellington,South West,Somerset,
50.8101,-2.7446,Beaminster,South West,Dorset,
50.0641,-5.709,Land's End,South West,Cornwall,
51.2562,-2.1844,Westbury (Wiltshire),South West,Wiltshire,
50.7168,-2.4022,Kingston Maurward Park,South West,Dorset,
50.6675,-4.0292,Kitty Tor,South West,Devon,Dartmoor National Park
51.3262,-2.2709,Westwood Manor,South West,Wiltshire,
50.9581,-2.3773,Stalbridge,South West,Dorset,
50.5745,-3.811,Widecombe In The Moor,South West,Devon,Dartmoor National Park
50.9416,-2.632,Yeovil,South West,Somerset,
51.4319,-2.5501,Brislington,South West,Bristol,
50.382,-3.5807,Maypool Youth Hostel,South West,Devon,
50.6305,-3.319,Budleigh Salterton,South West,Devon,
50.5903,-3.9505,Higher White Tor,South West,Devon,Dartmoor National Park
50.9608,-2.86,Barrington Court,South West,Somerset,
51.3736,-2.3412,Bath Youth Hostel,South West,Bath and North East Somerset,
49.4386,-2.3617,La Seigneurie (Sark),South West,Guernsey,
50.5107,-3.4625,Babbacombe Bay,South West,Devon,
50.1311,-5.5147,Penzance Heliport,South West,Cornwall,
50.1193,-5.5584,Penzance Youth Hostel,South West,Cornwall,
50.5768,-3.903,Bellever Youth Hostel,South West,Devon,Dartmoor National Park
50.9515,-4.1394,Great Torrington,South West,Devon,
50.3997,-4.159,Ham,South West,Plymouth,
50.1428,-5.0605,Gyllyngvase,South West,Cornwall,
50.8002,-1.9831,Wimborne Minster,South West,Dorset,
50.7075,-1.9439,Lilliput,South West,Bournemouth Christchurch and Poole,
51.792,-2.199,Painswick Rococo Gardens,South West,Gloucestershire,
50.2233,-3.794,Overbeck's Garden Salcombe,South West,Devon,
51.249,-2.6051,Green Ore,South West,Somerset,
50.455,-4.4636,Liskeard,South West,Cornwall,
51.8122,-2.4796,Littledean Hall,South West,Gloucestershire,
51.4118,-2.4057,Bath Racecourse,South West,Bath and North East Somerset,
51.429,-1.8495,Avebury,South West,Wiltshire,
50.6625,-3.4484,Exe Estuary,South West,Devon,
51.2916,-2.4447,Radstock,South West,Bath and North East Somerset,
50.942,-4.1295,R.H.S. Garden Rosemoor,South West,Devon,
51.9521,-2.2323,Tirley,South West,Gloucestershire,
50.2107,-5.4793,St Ives (Cornwall),South West,Cornwall,
51.682,-2.444,Berkeley Castle Grounds,South West,Gloucestershire,
50.6198,-2.4996,Bennetts Water Garden,South West,Dorset,
51.4657,-2.1616,Sheldon Manor,South West,Wiltshire,
50.5159,-3.5622,Plant World,South West,Devon,
50.9347,-2.6211,Yeovil Alpine Village,South West,Somerset,
51.0154,-4.0759,Hiscott,South West,Devon,
50.8069,-1.8984,Ferndown,South West,Dorset,
51.4801,-2.368,Dyrham Park,South West,South Gloucestershire,
50.9661,-2.7985,East Lambrook Manor,South West,Somerset,
50.4913,-3.5512,Torquay Ski Slope,South West,Torbay,
50.3748,-4.1932,Torpoint,South West,Cornwall,
51.0363,-2.2765,Gillingham (Dorset),South West,Dorset,
50.9827,-3.545,Oakfordbridge,South West,Devon,
49.9125,-6.2892,St Mary's Airport,South West,Isles of Scilly,
50.4647,-3.5381,Torre Abbey Grounds,South West,Torbay,
50.275,-4.7836,Polstreath (Beach),South West,Cornwall,
51.4279,-1.8591,Avebury Manor & Garden,South West,Wiltshire,
51.4812,-2.5223,Fishponds,South West,Bristol,
51.2086,-3.5938,Porlock,South West,Somerset,Exmoor National Park
50.4227,-4.1091,Plymouth City Airport,South West,Plymouth,
50.38,-4.1592,Plymouth Youth Hostel,South West,Plymouth,
50.8194,-3.346,Plymtree,South West,Devon,
50.7012,-3.1005,Beer Youth Hostel,South West,Devon,
50.5465,-3.4954,Teignmouth,South West,Devon,
50.672,-1.9127,Poole Bay,South West,Dorset,
50.6961,-2.013,Poole Harbour,South West,Dorset,
51.7353,-2.6432,St Briavels Youth Hostel,South West,Gloucestershire,
50.4929,-4.0844,Yelverton,South West,Devon,Dartmoor National Park
50.3122,-5.202,St Agnes,South West,Cornwall,
50.7734,-1.8417,Adventure Wonderland,South West,Bournemouth Christchurch and Poole,
50.3856,-4.0501,Plympton,South West,Plymouth,
50.4035,-4.0897,Plymouth Ski & Snowboard Centre,South West,Plymouth,
50.7491,-2.844,Ryall,South West,Dorset,
50.55,-2.44,Portland,South West,Dorset,
51.1745,-1.7777,Amesbury,South West,Wiltshire,
51.439,-2.5613,Arno's Vale,South West,Bristol,
50.4181,-4.1494,Whitleigh,South West,Plymouth,
51.1445,-3.9894,Arlington Court,South West,Devon,
51.348,-2.1956,The Courts Holt,South West,Wiltshire,
51.0172,-3.1021,Somerset C.C.C,South West,Somerset,
51.0785,-1.8612,Wilton,South West,Wiltshire,
51.1312,-2.8076,Ashcott,South West,Somerset,
50.9882,-1.71,Redlynch,South West,Wiltshire,New Forest National Park
50.5587,-2.4409,Fortuneswell,South West,Dorset,
51.4943,-2.0374,Foxham,South West,Wiltshire,
50.53,-4.2133,Tamar Valley Mining District,South West,Cornwall,
51.4983,-2.5234,Frenchay,South West,South Gloucestershire,
51.8937,-2.1637,Gloucestershire Airport,South West,Gloucestershire,
50.8187,-4.0712,Hatherleigh,South West,Devon,
51.0733,-1.8602,Wilton House,South West,Wiltshire,
50.3235,-4.766,Porthpean (Beach),South West,Cornwall,
50.3277,-4.7614,Duporth Beach (Beach),South West,Cornwall,
50.3316,-4.7546,Charlestown (Beach),South West,Cornwall,
50.5476,-3.4911,Teignmouth (Town) (Beach),South West,Devon,
51.4382,-2.6162,Bristol City F.C.,South West,Bristol,
51.4818,-2.498,Staple Hill,South West,South Gloucestershire,
50.643017,-4.366885,St Joseph's School,South West,Cornwall,
50.6964,-3.0903,Beer (Beach),South West,Devon,
50.7142,-2.7771,Eypemouth (Beach),South West,Dorset,
50.6763,-1.9475,Studland - Shell Bay (Beach),South West,Dorset,
50.7103,-2.0071,Poole Harbour - Hamworthy Park (Beach),South West,Bournemouth Christchurch and Poole,
51.4746,-2.4966,Soundwell,South West,South Gloucestershire,
51.4612,-2.501,Kingswood,South West,South Gloucestershire,
50.713,-1.8889,Bournemouth - Durley Chine (Beach),South West,Bournemouth Christchurch and Poole,
50.218,-5.33,Camborne,South West,Cornwall,
51.1289,-2.2125,Kingston Deverill,South West,Wiltshire,
50.6227,-3.9107,White Ridge,South West,Devon,Dartmoor National Park
51.089,-4.149,Chivenor,South West,Devon,
51.4541,-2.5866,Bristol,South West,Bristol,
51.153,-3.065,Cannington,South West,Somerset,
51.293,-3.018,Berrow - North Of Unity Farm (Beach),South West,Somerset,
51.0546,-2.7325,Somerton,South West,Somerset,
51.2398,-3.0054,Burnham-On-Sea - Jetty (Beach),South West,Somerset,
50.152,-5.0652,Falmouth,South West,Cornwall,
51.2089,-2.6433,Wells,South West,Somerset,
51.1813,-3.3279,Watchet,South West,Somerset,
50.5353,-3.4989,Ness Cove (Beach),South West,Devon,
51.05,-4.2,Appledore,South West,Devon,
51.5616,-2.6614,Severn Beach,South West,South Gloucestershire,
50.6195,-3.4125,Exmouth,South West,Devon,
50.4688,-3.9616,Shell Top,South West,Devon,Dartmoor National Park
50.45,-3.9,Three Barrows,South West,Devon,Dartmoor National Park
51.0945,-3.8738,Brayford,South West,Devon,
50.8262,-4.5425,Bude,South West,Cornwall,
50.6907,-4.6956,Boscastle Harbour Youth Hostel,South West,Cornwall,
50.5416,-4.9379,Padstow,South West,Cornwall,
51.1383,-3.539,Wheddon Cross,South West,Somerset,Exmoor National Park
51.0899,-3.5801,Winsford Hill,South West,Somerset,Exmoor National Park
51.4996,-2.6582,Lawrence Weston,South West,Bristol,
50.5736,-4.0301,Great Mis Tor,South West,Devon,Dartmoor National Park
50.3841,-4.103,Laira,South West,Plymouth,
50.7422,-4.6366,Crackington Haven (Beach),South West,Cornwall,
50.546,-4.9782,Trevone Bay (Beach),South West,Cornwall,
50.5453,-5.018,Mother Iveys Bay (Beach),South West,Cornwall,
50.5348,-5.0239,Constantine Bay (Beach),South West,Cornwall,
50.4219,-5.0647,Lusty Glaze (Beach),South West,Cornwall,
50.4175,-5.073,Newquay - Tolcarne (Beach),South West,Cornwall,
50.4665,-3.8936,Petre's Pit,South West,Devon,Dartmoor National Park
50.2873,-5.2418,Porthtowan (Beach),South West,Cornwall,
51.1623,-3.5855,Dunkery Beacon,South West,Somerset,Exmoor National Park
50.262,-4.7856,Port Mellon (Beach),South West,Cornwall,
50.3371,-4.7316,Crinnis Beach (Beach),South West,Cornwall,
50.3309,-4.2011,Cawsand Bay (Beach),South West,Cornwall,
50.3339,-4.2001,Kingsand Bay (Beach),South West,Cornwall,
51.1688,-4.2127,Woolacombe - Village (Beach),South West,Devon,
50.473,-3.8665,Avon Dam Reservoir,South West,Devon,Dartmoor National Park
50.522,-3.8543,Venford Reservoir,South West,Devon,Dartmoor National Park
50.6456,-3.6925,Kennick Reservoir,South West,Devon,Dartmoor National Park
50.5062,-3.5135,Torbay - Maidencombe (Beach),South West,Torbay,
50.5435,-3.8065,Buckland In The Moor,South West,Devon,Dartmoor National Park
50.6131,-3.758,Manaton,South West,Devon,Dartmoor National Park
51.1551,-3.8273,Pinkery Centre,South West,Somerset,Exmoor National Park
50.4168,-3.8756,Ugborough Beacon,South West,Devon,Dartmoor National Park
50.5791,-3.9755,Beardown Tors,South West,Devon,Dartmoor National Park
50.4583,-3.506,Torbay - Meadfoot (Beach),South West,Torbay,
50.6308,-3.9992,Fur Tor,South West,Devon,Dartmoor National Park
50.7198,-4.0024,Okehampton Army Training Camp,South West,Devon,Dartmoor National Park
51.2429,-3.7825,Caddow Combe,South West,Devon,Exmoor National Park
50.6548,-3.9766,Cranmere Pool,South West,Devon,Dartmoor National Park
50.4828,-3.515,Oddicombe Beach (Beach),South West,Torbay,
51.0652,-2.4212,Wincanton Racecourse,South West,Somerset,
50.35,-4.72,Par,South West,Cornwall,
50.7331,-2.757,Bridport,South West,Dorset,
49.485,-2.5176,St Sampson,South West,Guernsey,
50.6946,-1.9295,"Poole - Shore Road, Sandbanks (Beach)",South West,Bournemouth Christchurch and Poole,
49.4599,-2.5326,St Peter Port,South West,Guernsey,
50.7134,-2.0232,Poole - Harbour Lake (Beach),South West,Bournemouth Christchurch and Poole,
49.9171,-6.2918,St Mary's Heliport,South West,Isles of Scilly,
50.124,-5.6782,St Just,South West,Cornwall,
50.719,-2.0397,Poole - Harbour Rockley Sand (Beach),South West,Bournemouth Christchurch and Poole,
50.6534,-1.953,Studland - Knoll Beach (Beach),South West,Dorset,
50.6104,-2.4522,Weymouth - Central (Beach),South West,Dorset,
50.6747,-3.2517,Sidmouth - Jacobs Ladder (Beach),South West,Devon,
50.4959,-3.5154,Watcombe (Beach),South West,Torbay,
50.324,-3.8013,Loddiswell,South West,Devon,
50.1262,-5.5733,Trengwainton Garden,South West,Cornwall,
50.5269,-5.0203,Treyarnon Bay Youth Hostel,South West,Cornwall,
50.473,-3.5021,Ansteys Cove (Beach),South West,Torbay,
50.4431,-3.5567,Paignton - Preston Sands (Beach),South West,Torbay,
50.437,-3.5586,Paignton - Paignton Sands (Beach),South West,Torbay,
50.2867,-4.8137,Lost Gardens Of Heligan,South West,Cornwall,
51.1268,-1.8191,Heale House & Garden,South West,Wiltshire,
50.3594,-4.4396,Millendreath (Beach),South West,Cornwall,
51.1032,-4.225,Saunton Sands (Beach),South West,Devon,
51.4424,-2.8344,Clevedon Court,South West,North Somerset,
51.4417,-2.8549,Clevedon,South West,North Somerset,
50.7195,-1.8431,Bournemouth - Boscombe Pier (Beach),South West,Bournemouth Christchurch and Poole,
51.2797,-2.7754,Cheddar,South West,Somerset,
50.2604,-3.858,Thurlestone - South (Beach),South West,Devon,
50.2965,-3.6377,Slapton Sands - Monument (Beach),South West,Devon,
50.3415,-3.5662,Dartmouth Castle And Sugary Cove (Beach),South West,Devon,
50.3868,-3.5038,St Mary's Bay (Beach),South West,Torbay,
51.6157,-1.9858,Upper Minety,South West,Wiltshire,
50.4065,-3.5547,Broadsands Beach (Beach),South West,Torbay,
50.2784,-3.8785,Bantham (Beach),South West,Devon,
50.4067,-5.1204,Crantock (Beach),South West,Cornwall,
50.6726,-3.8391,Chagford,South West,Devon,Dartmoor National Park
51.0528,-1.8471,Salisbury Racecourse,South West,Wiltshire,
50.3946,-3.5127,Brixham,South West,Torbay,
50.352,-3.5776,Dartmouth,South West,Devon,
51.7435,-2.2776,Stonehouse,South West,Gloucestershire,
51.0149,-3.1056,Taunton,South West,Somerset,
49.4347,-2.6631,Portelet Bay (Beach),South West,Guernsey,
50.9473,-2.5131,Sherborne,South West,Dorset,
51.7181,-1.9668,Cirencester,South West,Gloucestershire,
49.214,-2.2267,St. Ouens Bay - Le Braye (Beach),South West,Jersey,
49.1955,-2.135,Green Island (Beach),South West,Jersey,
50.83,-2.33,Ansty,South West,Dorset,
50.6396,-4.3574,Launceston,South West,Cornwall,
50.737,-3.405,Exeter Airport,South West,Devon,
50.8465,-3.5168,Bickleigh Castle,South West,Devon,
51.0991,-2.6871,Butleigh,South West,Somerset,
49.238,-2.08,Bouley Bay (Beach),South West,Jersey,
51.4389,-2.0025,Calne,South West,Wiltshire,
49.1772,-2.0996,Havre Des Pas (Beach),South West,Jersey,
50.4087,-4.2153,Saltash,South West,Cornwall,
50.29223,-3.65074,Slapton,South West,Devon,
50.6305,-3.9329,Sittaford Tor,South West,Devon,Dartmoor National Park
50.6989,-3.8053,Castle Drogo,South West,Devon,Dartmoor National Park
50.8388,-4.5557,Bude - Crooklets (Beach),South West,Cornwall,
50.861,-4.557,Sandymouth,South West,Cornwall,
50.5947,-2.4759,Weymouth,South West,Dorset,
51.3732,-2.9661,Weston-Super-Mare - Sand Bay (Beach),South West,North Somerset,
51.2393,-1.6611,Tidworth,South West,Wiltshire,
50.8316,-1.8845,Highbury Garden (West Moors),South West,Dorset,
50.41,-4.1548,Honicknowle,South West,Plymouth,
50.7048,-3.0708,Seaton,South West,Devon,
51.0041,-2.1967,Shaftesbury,South West,Dorset,
49.4694,-2.6075,Vazon (Beach),South West,Guernsey,
51.486,-2.6409,Sea Mills,South West,Bristol,
51.2303,-2.3187,Frome,South West,Somerset,
50.7528,-1.993,Hillbourne,South West,Bournemouth Christchurch and Poole,
50.2739,-3.6179,Start Bay,South West,Devon,
50.0233,-5.2567,Polurrian Cove (Beach),South West,Cornwall,
50.0245,-5.0971,Coverack (Beach),South West,Cornwall,
50.7682,-1.9,Kinson,South West,Bournemouth Christchurch and Poole,
50.761,-1.8642,Muscliff,South West,Bournemouth Christchurch and Poole,
51.2038,-3.4799,Minehead,South West,Somerset,
50.5486,-3.5972,Kingsteignton,South West,Devon,
50.2342,-4.7904,Gorran Haven - Vault Beach (Beach),South West,Cornwall,
50.2834,-3.7763,Kingsbridge,South West,Devon,
50.8548,-3.7482,Morchard Bishop,South West,Devon,
51.1686,-4.2137,Woolacombe - Barricane Bay (Beach),South West,Devon,
50.2642,-3.8616,Thurlestone - North (Beach),South West,Devon,
50.0851,-5.3171,Porthleven - West (Beach),South West,Cornwall,
50.7921,-3.6503,Crediton,South West,Devon,
52.0877,-1.7505,Kiftsgate Court Garden,South West,Gloucestershire,
51.4897,-2.6059,Eastfield,South West,Bristol,
50.7334,-2.9005,Charmouth - West (Beach),South West,Dorset,
50.5973,-2.4598,Portland Harbour - Castle Cove (Beach),South West,Dorset,
50.6351,-2.4141,Bowleaze Cove (Beach),South West,Dorset,
50.9799,-4.3778,Milky Way Adventure Park Clovelly,South West,Devon,
50.622,-2.274,Durdle Door - East (Beach),South West,Dorset,
51.4774,-2.5558,Eastville,South West,Bristol,
51.1308,-3.6395,Exford Youth Hostel,South West,Somerset,Exmoor National Park
50.6222,-2.2787,Durdle Door - West (Beach),South West,Dorset,
50.6126,-1.9578,Swanage - Central (Beach),South West,Dorset,
50.2696,-4.7863,Mevagissey,South West,Cornwall,
50.6986,-3.4963,Exeter Youth Hostel,South West,Devon,
50.0814,-5.6937,Sennen Cove (Beach),South West,Cornwall,
50.7003,-3.2537,Stowford,South West,Devon,
51.1274,-3.0023,Bridgwater,South West,Somerset,
50.7566,-1.9907,Broadstone,South West,Bournemouth Christchurch and Poole,
50.8554,-3.945,Winkleigh,South West,Devon,
51.9568,-1.9678,Winchcombe,South West,Gloucestershire,
51.0552,-2.4147,Wincanton,South West,Somerset,
51.2848,-2.4846,Midsomer Norton,South West,Bath and North East Somerset,
51.226,-3.8418,Lynton Youth Hostel,South West,Devon,Exmoor National Park
50.825,-3.7846,Down St. Mary,South West,Devon,
51.3779,-1.9459,Bishops Cannings,South West,Wiltshire,
51.7777,-2.0855,Miserden Park Gardens,South West,Gloucestershire,
50.6215,-2.2412,Lulworth Cove Youth Hostel,South West,Dorset,
50.7914,-4.5595,Widemouth Sand (Beach),South West,Cornwall,
50.9509,-2.7108,Montacute House,South West,Somerset,
50.5162,-4.8353,Wadebridge,South West,Cornwall,
51.2727,-2.7819,Cheddar Youth Hostel,South West,Somerset,
50.1015,-5.6702,Land's End Airport,South West,Cornwall,
50.7299,-4.5776,Wainhouse Corner,South West,Cornwall,
50.8548,-3.3904,Cullompton,South West,Devon,
50.4093,-4.1261,Crownhill,South West,Plymouth,
51.4632,-2.6169,Clifton (Bristol),South West,Bristol,
51.3252,-2.2939,Iford Manor,South West,Bath and North East Somerset,
